"","morphotype","isolate","tree_sp","time","rep","pixels_per_cm","group","ppc_squared","threshold","leaf1","leaf2","area_pixels","area_cm","description","notes","threshold.1","leaf1.1","leaf2.1","area_pixels.1","area_cm.1","description.1","notes.1"
"679","SNPV","LOV","DO",48,15,85.8002330999165,"control",7361.68,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"680","SNPV","LOV","DO",48,15,85.8002330999165,"treatment",7361.68,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"681","SNPV","LOV","DO",48,16,85.8009323958662,"control",7361.8,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"682","SNPV","LOV","DO",48,16,85.8009323958662,"treatment",7361.8,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"683","SNPV","LOV","GR",0,1,67.4036349168203,"control",4543.25,"147",1537,2019,3556,0.782699609310516,"init","",NA,NA,NA,NA,NA,NA,NA
"684","SNPV","LOV","GR",0,1,67.4036349168203,"treatment",4543.25,"151",1912,1500,3412,0.751004237054972,"init","",NA,NA,NA,NA,NA,NA,NA
"685","SNPV","LOV","GR",0,2,67.4060086342457,"control",4543.57,"135",1595,2145,3740,0.823141274372355,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"686","SNPV","LOV","GR",0,2,67.4060086342457,"treatment",4543.57,"150",1467,1801,3268,0.719258204451566,"init","",NA,NA,NA,NA,NA,NA,NA
"687","SNPV","LOV","GR",0,3,67.505999733357,"control",4557.06,"135",1497,2003,3500,0.768039042716137,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"688","SNPV","LOV","GR",0,3,67.505999733357,"treatment",4557.06,"141",1191,1768,2959,0.649322150684871,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"689","SNPV","LOV","GR",0,4,67.505999733357,"control",4557.06,"152",1363,1452,2815,0.617722830070264,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"690","SNPV","LOV","GR",0,4,67.505999733357,"treatment",4557.06,"149",1584,2227,3811,0.836284797654628,"init","removed shadow; filled flash",NA,NA,NA,NA,NA,NA,NA
"691","SNPV","LOV","GR",0,5,67.505999733357,"control",4557.06,"137",1573,1723,3296,0.723273338512111,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"692","SNPV","LOV","GR",0,5,67.505999733357,"treatment",4557.06,"147",1332,1426,2758,0.605214765660316,"init","",NA,NA,NA,NA,NA,NA,NA
"693","SNPV","LOV","GR",0,6,67.6059908587989,"control",4570.57,"122",1687,1498,3185,0.696849627070584,"init","",NA,NA,NA,NA,NA,NA,NA
"694","SNPV","LOV","GR",0,6,67.6059908587989,"treatment",4570.57,"127",1802,1739,3541,0.774739255716464,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"695","SNPV","LOV","GR",0,7,67.505999733357,"control",4557.06,"136",1444,1744,3188,0.699573848051156,"init","",NA,NA,NA,NA,NA,NA,NA
"696","SNPV","LOV","GR",0,7,67.505999733357,"treatment",4557.06,"154",2119,1683,3802,0.834309840116215,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"697","SNPV","LOV","GR",0,8,67.6089491117855,"control",4570.97,"125",1215,1549,2764,0.604685657530021,"init","",NA,NA,NA,NA,NA,NA,NA
"698","SNPV","LOV","GR",0,8,67.6089491117855,"treatment",4570.97,"135",2617,2148,4765,1.04244832059716,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"699","SNPV","LOV","GR",0,9,67.5089623679701,"control",4557.46,"145",1721,1435,3156,0.692490992789844,"init","",NA,NA,NA,NA,NA,NA,NA
"700","SNPV","LOV","GR",0,9,67.5089623679701,"treatment",4557.46,"154",1165,1359,2524,0.553817257858544,"init","",NA,NA,NA,NA,NA,NA,NA
"701","SNPV","LOV","GR",0,10,67.6089491117855,"control",4570.97,"135",1669,1198,2867,0.627219167922782,"init","",NA,NA,NA,NA,NA,NA,NA
"702","SNPV","LOV","GR",0,10,67.6089491117855,"treatment",4570.97,"145",1384,2102,3486,0.762639002224911,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"703","SNPV","LOV","GR",0,11,67.5106658240015,"control",4557.69,"126",1625,1800,3425,0.751477173743717,"init","",NA,NA,NA,NA,NA,NA,NA
"704","SNPV","LOV","GR",0,11,67.5106658240015,"treatment",4557.69,"133",2024,2116,4140,0.908354890306274,"init","",NA,NA,NA,NA,NA,NA,NA
"705","SNPV","LOV","GR",0,12,67.5011851747804,"control",4556.41,"131",1534,1359,2893,0.634929692455244,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"706","SNPV","LOV","GR",0,12,67.5011851747804,"treatment",4556.41,"147",2568,1577,4145,0.909707423168679,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"707","SNPV","LOV","GR",0,13,67.5011851747804,"control",4556.41,"125",1820,2006,3826,0.839696164304793,"init","",NA,NA,NA,NA,NA,NA,NA
"708","SNPV","LOV","GR",0,13,67.5011851747804,"treatment",4556.41,"122",1840,1523,3363,0.738081076988243,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"709","SNPV","LOV","GR",0,14,67.601183421594,"control",4569.92,"131",2081,1706,3787,0.828679714305721,"init","",NA,NA,NA,NA,NA,NA,NA
"710","SNPV","LOV","GR",0,14,67.601183421594,"treatment",4569.92,"154",1569,1541,3110,0.680537077235488,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"711","SNPV","LOV","GR",0,15,67.601183421594,"control",4569.92,"124",2053,1663,3716,0.813143337301309,"init","",NA,NA,NA,NA,NA,NA,NA
"712","SNPV","LOV","GR",0,15,67.601183421594,"treatment",4569.92,"133",1556,1817,3373,0.738087318815209,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"713","SNPV","LOV","GR",0,16,67.601183421594,"control",4569.92,"124",1682,2051,3733,0.816863314893915,"init","",NA,NA,NA,NA,NA,NA,NA
"714","SNPV","LOV","GR",0,16,67.601183421594,"treatment",4569.92,"134",1848,1705,3553,0.777475316854562,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"715","SNPV","LOV","GR",24,1,85.900058207198,"control",7378.82,"136",1078,2313,3391,0.459558574406206,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"716","SNPV","LOV","GR",24,1,85.900058207198,"treatment",7378.82,"143",2167,1682,3849,0.521628119401205,"change","",NA,NA,NA,NA,NA,NA,NA
"717","SNPV","LOV","GR",24,2,85.900058207198,"control",7378.82,"145",1513,1432,2945,0.399115305699285,"change","",NA,NA,NA,NA,NA,NA,NA
"718","SNPV","LOV","GR",24,2,85.900058207198,"treatment",7378.82,"144",962,256,1218,0.165067043239976,"change","",NA,NA,NA,NA,NA,NA,NA
"719","SNPV","LOV","GR",24,3,86,"control",7396,"145",2226,2976,5202,0.703353163872364,"tiny change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"720","SNPV","LOV","GR",24,3,86,"treatment",7396,"147",1673,2685,4358,0.589237425635479,"no change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"721","SNPV","LOV","GR",24,4,85.900058207198,"control",7378.82,"146",1617,1938,3555,0.48178435034328,"no change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"722","SNPV","LOV","GR",24,4,85.900058207198,"treatment",7378.82,"143",5012,0,5012,0.679241396320821,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"723","SNPV","LOV","GR",24,5,85.9,"control",7378.81,"148",1816,1744,3560,0.482462619311244,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"724","SNPV","LOV","GR",24,5,85.9,"treatment",7378.81,"147",1526,1744,3270,0.443160889086452,"change","",NA,NA,NA,NA,NA,NA,NA
"725","SNPV","LOV","GR",24,6,86,"control",7396,"141",1974,1661,3635,0.491481882098432,"no change","",NA,NA,NA,NA,NA,NA,NA
"726","SNPV","LOV","GR",24,6,86,"treatment",7396,"139",2734,1777,4511,0.60992428339643,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"727","SNPV","LOV","GR",24,7,86.0000581395152,"control",7396.01,"145",1628,1784,3412,0.461329825135445,"change","",NA,NA,NA,NA,NA,NA,NA
"728","SNPV","LOV","GR",24,7,86.0000581395152,"treatment",7396.01,"146",3014,1826,4840,0.65440690318158,"change","",NA,NA,NA,NA,NA,NA,NA
"729","SNPV","LOV","GR",24,8,86.0000581395152,"control",7396.01,"140",1537,1725,3262,0.44104861945833,"change","",NA,NA,NA,NA,NA,NA,NA
"730","SNPV","LOV","GR",24,8,86.0000581395152,"treatment",7396.01,"146",3128,2376,5504,0.744185040312276,"change","",NA,NA,NA,NA,NA,NA,NA
"731","SNPV","LOV","GR",24,9,86.0000581395152,"control",7396.01,"146",1768,1313,3081,0.416575964607944,"change","",NA,NA,NA,NA,NA,NA,NA
"732","SNPV","LOV","GR",24,9,86.0000581395152,"treatment",7396.01,"138",1121,1334,2455,0.33193573291545,"change","",NA,NA,NA,NA,NA,NA,NA
"733","SNPV","LOV","GR",24,10,86.0000581395152,"control",7396.01,"151",1473,450,1923,0.260005056780616,"change","",NA,NA,NA,NA,NA,NA,NA
"734","SNPV","LOV","GR",24,10,86.0000581395152,"treatment",7396.01,"144",975,1460,2435,0.329231572158502,"change","",NA,NA,NA,NA,NA,NA,NA
"735","SNPV","LOV","GR",24,11,86.0005232542221,"control",7396.09,"132",1468,1760,3228,0.436446825282007,"change","",NA,NA,NA,NA,NA,NA,NA
"736","SNPV","LOV","GR",24,11,86.0005232542221,"treatment",7396.09,"125",1735,1664,3399,0.459567149669623,"change","",NA,NA,NA,NA,NA,NA,NA
"737","SNPV","LOV","GR",24,12,86.0005232542221,"control",7396.09,"101",985,1287,2272,0.307189339231946,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"738","SNPV","LOV","GR",24,12,86.0005232542221,"treatment",7396.09,"119",2748,1194,3942,0.532984320093455,"change","",NA,NA,NA,NA,NA,NA,NA
"739","SNPV","LOV","GR",24,13,86.0005232542221,"control",7396.09,"128",2306,2642,4948,0.669002134911825,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"740","SNPV","LOV","GR",24,13,86.0005232542221,"treatment",7396.09,"126",2869,2102,4971,0.672111886145247,"change","",NA,NA,NA,NA,NA,NA,NA
"741","SNPV","LOV","GR",24,14,85.9005238633619,"control",7378.9,"128",3172,2613,5785,0.783992193958449,"tiny change","",NA,NA,NA,NA,NA,NA,NA
"742","SNPV","LOV","GR",24,14,85.9005238633619,"treatment",7378.9,"135",2510,2267,4777,0.647386466817547,"no change","",NA,NA,NA,NA,NA,NA,NA
"743","SNPV","LOV","GR",24,15,86.0005232542221,"control",7396.09,"112",2136,2227,4363,0.589906288322614,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"744","SNPV","LOV","GR",24,15,86.0005232542221,"treatment",7396.09,"118",2478,2775,5253,0.710240140398508,"no change","",NA,NA,NA,NA,NA,NA,NA
"745","SNPV","LOV","GR",24,16,86.0005232542221,"control",7396.09,"109",1745,2242,3987,0.539068615984933,"change","",NA,NA,NA,NA,NA,NA,NA
"746","SNPV","LOV","GR",24,16,86.0005232542221,"treatment",7396.09,"105",2379,1960,4339,0.586661330513826,"change","",NA,NA,NA,NA,NA,NA,NA
"747","SNPV","LOV","GR",48,1,85.8098479196881,"control",7363.33,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"748","SNPV","LOV","GR",48,1,85.8098479196881,"treatment",7363.33,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"749","SNPV","LOV","GR",48,2,85.8098479196881,"control",7363.33,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"750","SNPV","LOV","GR",48,2,85.8098479196881,"treatment",7363.33,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"751","SNPV","LOV","GR",48,3,85.5014619758048,"control",7310.5,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"752","SNPV","LOV","GR",48,3,85.5014619758048,"treatment",7310.5,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"753","SNPV","LOV","GR",48,4,85.5131568824354,"control",7312.5,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"754","SNPV","LOV","GR",48,4,85.5131568824354,"treatment",7312.5,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"755","SNPV","LOV","GR",48,5,85.6149519651795,"control",7329.92,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"756","SNPV","LOV","GR",48,5,85.6149519651795,"treatment",7329.92,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"757","SNPV","LOV","GR",48,6,85.6149519651795,"control",7329.92,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"758","SNPV","LOV","GR",48,6,85.6149519651795,"treatment",7329.92,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"759","SNPV","LOV","GR",48,7,85.714934521354,"control",7347.05,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"760","SNPV","LOV","GR",48,7,85.714934521354,"treatment",7347.05,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"761","SNPV","LOV","GR",48,8,85.714934521354,"control",7347.05,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"762","SNPV","LOV","GR",48,8,85.714934521354,"treatment",7347.05,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"763","SNPV","LOV","GR",48,9,85.8149171181794,"control",7364.2,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"764","SNPV","LOV","GR",48,9,85.8149171181794,"treatment",7364.2,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"765","SNPV","LOV","GR",48,10,85.7168594851678,"control",7347.38,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"766","SNPV","LOV","GR",48,10,85.7168594851678,"treatment",7347.38,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"767","SNPV","LOV","GR",48,11,85.7009334838309,"control",7344.65,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"768","SNPV","LOV","GR",48,11,85.7009334838309,"treatment",7344.65,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"769","SNPV","LOV","GR",48,12,85.7014585640174,"control",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"770","SNPV","LOV","GR",48,12,85.7014585640174,"treatment",7344.74,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"771","SNPV","LOV","GR",48,13,85.8014568640883,"control",7361.89,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"772","SNPV","LOV","GR",48,13,85.8014568640883,"treatment",7361.89,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"773","SNPV","LOV","GR",48,14,85.8020978764505,"control",7362,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"774","SNPV","LOV","GR",48,14,85.8020978764505,"treatment",7362,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"775","SNPV","LOV","GR",48,15,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"776","SNPV","LOV","GR",48,15,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"777","SNPV","LOV","GR",48,16,85.802855430341,"control",7362.13,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"778","SNPV","LOV","GR",48,16,85.802855430341,"treatment",7362.13,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"779","MNPV","TAM","DO",0,1,67.2268547531416,"control",4519.45,"153",1041,1040,2081,0.460454258814679,"init","",NA,NA,NA,NA,NA,NA,NA
"780","MNPV","TAM","DO",0,1,67.2268547531416,"treatment",4519.45,"148",1420,1134,2554,0.565113011539015,"init","",NA,NA,NA,NA,NA,NA,NA
"781","MNPV","TAM","DO",0,2,67.3240670191574,"control",4532.53,"123",1261,1243,2504,0.552450838714802,"init","",NA,NA,NA,NA,NA,NA,NA
"782","MNPV","TAM","DO",0,2,67.3240670191574,"treatment",4532.53,"133",1009,1652,2661,0.587089329800354,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"783","MNPV","TAM","DO",0,3,67.3240670191574,"control",4532.53,"144",1308,1048,2356,0.519797993615045,"init","",NA,NA,NA,NA,NA,NA,NA
"784","MNPV","TAM","DO",0,3,67.3240670191574,"treatment",4532.53,"144",1455,1347,2802,0.618197783577825,"init","",NA,NA,NA,NA,NA,NA,NA
"785","MNPV","TAM","DO",0,4,67.4267750971378,"control",4546.37,"142",1515,1451,2966,0.652388608934161,"init","",NA,NA,NA,NA,NA,NA,NA
"786","MNPV","TAM","DO",0,4,67.4267750971378,"treatment",4546.37,"154",1283,1440,2723,0.598939373610155,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"787","MNPV","TAM","DO",0,5,67.3268148659953,"control",4532.9,"145",1324,1548,2872,0.633589975512365,"init","",NA,NA,NA,NA,NA,NA,NA
"788","MNPV","TAM","DO",0,5,67.3268148659953,"treatment",4532.9,"155",1406,869,2275,0.501886209711222,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"789","MNPV","TAM","DO",0,6,67.4267750971378,"control",4546.37,"150",1198,960,2158,0.474664402589318,"init","",NA,NA,NA,NA,NA,NA,NA
"790","MNPV","TAM","DO",0,6,67.4267750971378,"treatment",4546.37,"147",1160,1237,2397,0.527233815109637,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"791","MNPV","TAM","DO",0,7,67.4267750971378,"control",4546.37,"147",1136,1252,2388,0.52525421380134,"init","",NA,NA,NA,NA,NA,NA,NA
"792","MNPV","TAM","DO",0,7,67.4267750971378,"treatment",4546.37,"156",1347,865,2212,0.486542010439098,"init","",NA,NA,NA,NA,NA,NA,NA
"793","MNPV","TAM","DO",0,8,67.3427798654021,"control",4535.05,"145",1224,1401,2625,0.578824930265377,"init","",NA,NA,NA,NA,NA,NA,NA
"794","MNPV","TAM","DO",0,8,67.3427798654021,"treatment",4535.05,"155",977,1243,2220,0.489520512453005,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"795","MNPV","TAM","DO",0,9,67.4392319054718,"control",4548.05,"133",1149,1103,2252,0.49515726520157,"init","",NA,NA,NA,NA,NA,NA,NA
"796","MNPV","TAM","DO",0,9,67.4392319054718,"treatment",4548.05,"146",1395,884,2279,0.501093875397148,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"797","MNPV","TAM","DO",0,10,67.339290165549,"control",4534.58,"148",1147,832,1979,0.436424101019279,"init","",NA,NA,NA,NA,NA,NA,NA
"798","MNPV","TAM","DO",0,10,67.339290165549,"treatment",4534.58,"155",1453,1391,2844,0.62718046654817,"init","",NA,NA,NA,NA,NA,NA,NA
"799","MNPV","TAM","DO",0,11,67.4427164340227,"control",4548.52,"142",1129,923,2052,0.45113575404747,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"800","MNPV","TAM","DO",0,11,67.4427164340227,"treatment",4548.52,"159",1071,921,1992,0.437944650127954,"init","",NA,NA,NA,NA,NA,NA,NA
"801","MNPV","TAM","DO",0,12,67.339290165549,"control",4534.58,"151",1225,1188,2413,0.532133075169034,"init","",NA,NA,NA,NA,NA,NA,NA
"802","MNPV","TAM","DO",0,12,67.339290165549,"treatment",4534.58,"154",1351,1499,2850,0.628503632089411,"init","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"803","MNPV","TAM","DO",0,13,67.4427164340227,"control",4548.52,"149",845,751,1596,0.350883364259144,"init","",NA,NA,NA,NA,NA,NA,NA
"804","MNPV","TAM","DO",0,13,67.4427164340227,"treatment",4548.52,"149",1525,1314,2839,0.624159067125131,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"805","MNPV","TAM","DO",0,14,67.339290165549,"control",4534.58,"147",1449,1057,2506,0.552642141058268,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"806","MNPV","TAM","DO",0,14,67.339290165549,"treatment",4534.58,"147",1575,1040,2615,0.57667964839081,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"807","MNPV","TAM","DO",0,15,67.4392319054718,"control",4548.05,"149",1209,1484,2693,0.592121898396016,"init","removed shadow",NA,NA,NA,NA,NA,NA,NA
"808","MNPV","TAM","DO",0,15,67.4392319054718,"treatment",4548.05,"155",1553,1294,2847,0.625982563955981,"init","filled flash",NA,NA,NA,NA,NA,NA,NA
"809","MNPV","TAM","DO",0,16,67.4358954860095,"control",4547.6,"143",1232,1206,2438,0.536106957516052,"init","",NA,NA,NA,NA,NA,NA,NA
"810","MNPV","TAM","DO",0,16,67.4358954860095,"treatment",4547.6,"161",1158,1092,2250,0.494766470226053,"init","",NA,NA,NA,NA,NA,NA,NA
"811","MNPV","TAM","DO",24,1,85.7084009884679,"control",7345.93,"152",141,1030,1171,0.159407998714935,"change","",NA,NA,NA,NA,NA,NA,NA
"812","MNPV","TAM","DO",24,1,85.7084009884679,"treatment",7345.93,"151",77,1270,1347,0.183366843953046,"change","filled flash",NA,NA,NA,NA,NA,NA,NA
"813","MNPV","TAM","DO",24,2,85.8058273079399,"control",7362.64,"151",1788,1874,3662,0.497375941238469,"no change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"814","MNPV","TAM","DO",24,2,85.8058273079399,"treatment",7362.64,"150",1212,2442,3654,0.496289374463508,"change","cut off?",NA,NA,NA,NA,NA,NA,NA
"815","MNPV","TAM","DO",24,3,85.8058273079399,"control",7362.64,"144",1704,1124,2828,0.384101354948768,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"816","MNPV","TAM","DO",24,3,85.8058273079399,"treatment",7362.64,"153",1808,1389,3197,0.434219247443852,"change","",NA,NA,NA,NA,NA,NA,NA
"817","MNPV","TAM","DO",24,4,85.9058205245721,"control",7379.81,"135",665,786,1451,0.196617528093542,"change","",NA,NA,NA,NA,NA,NA,NA
"818","MNPV","TAM","DO",24,4,85.9058205245721,"treatment",7379.81,"160",1467,1932,3399,0.460580963466539,"change","",NA,NA,NA,NA,NA,NA,NA
"819","MNPV","TAM","DO",24,5,85.9058205245721,"control",7379.81,"145",1402,2254,3656,0.495405708277042,"change","",NA,NA,NA,NA,NA,NA,NA
"820","MNPV","TAM","DO",24,5,85.9058205245721,"treatment",7379.81,"152",1836,1366,3202,0.433886509273274,"change","",NA,NA,NA,NA,NA,NA,NA
"821","MNPV","TAM","DO",24,6,85.9005238633619,"control",7378.9,"142",1050,831,1881,0.254916044396861,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"822","MNPV","TAM","DO",24,6,85.9005238633619,"treatment",7378.9,"143",918,767,1685,0.228353819675019,"change","",NA,NA,NA,NA,NA,NA,NA
"823","MNPV","TAM","DO",24,7,85.9002328285552,"control",7378.85,"142",1381,1094,2475,0.335418120709867,"change","",NA,NA,NA,NA,NA,NA,NA
"824","MNPV","TAM","DO",24,7,85.9002328285552,"treatment",7378.85,"155",1628,1034,2662,0.360760823163501,"change","",NA,NA,NA,NA,NA,NA,NA
"825","MNPV","TAM","DO",24,8,85.9005238633619,"control",7378.9,"153",1544,1703,3247,0.440038488121536,"change","",NA,NA,NA,NA,NA,NA,NA
"826","MNPV","TAM","DO",24,8,85.9005238633619,"treatment",7378.9,"147",1045,1148,2193,0.297198769464283,"change","",NA,NA,NA,NA,NA,NA,NA
"827","MNPV","TAM","DO",24,9,85.9005238633619,"control",7378.9,"142",1325,1062,2387,0.323489951076719,"change","",NA,NA,NA,NA,NA,NA,NA
"828","MNPV","TAM","DO",24,9,85.9005238633619,"treatment",7378.9,"154",1673,1126,2799,0.379324831614468,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"829","MNPV","TAM","DO",24,10,86.0005232542221,"control",7396.09,"144",1364,1131,2495,0.337340405538602,"no change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"830","MNPV","TAM","DO",24,10,86.0005232542221,"treatment",7396.09,"149",2413,2243,4656,0.629521814904902,"no change","",NA,NA,NA,NA,NA,NA,NA
"831","MNPV","TAM","DO",24,11,85.9009313104346,"control",7378.97,"147",1375,1215,2590,0.35099749694063,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"832","MNPV","TAM","DO",24,11,85.9009313104346,"treatment",7378.97,"152",794,974,1768,0.239599835749434,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"833","MNPV","TAM","DO",24,12,85.9005238633619,"control",7378.9,"138",1479,781,2260,0.306278713629403,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"834","MNPV","TAM","DO",24,12,85.9005238633619,"treatment",7378.9,"125",1243,2393,3636,0.49275637290111,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"835","MNPV","TAM","DO",24,13,85.8009323958662,"control",7361.8,"138",985,1050,2035,0.276426960797631,"no change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"836","MNPV","TAM","DO",24,13,85.8009323958662,"treatment",7361.8,"140",2621,2186,4807,0.652965307397647,"no change","",NA,NA,NA,NA,NA,NA,NA
"837","MNPV","TAM","DO",24,14,85.9005238633619,"control",7378.9,"131",1800,1114,2914,0.394909810405345,"change","",NA,NA,NA,NA,NA,NA,NA
"838","MNPV","TAM","DO",24,14,85.9005238633619,"treatment",7378.9,"143",1380,1005,2385,0.323218907967312,"change","",NA,NA,NA,NA,NA,NA,NA
"839","MNPV","TAM","DO",24,15,85.9005238633619,"control",7378.9,"137",1185,1689,2874,0.389488948217214,"change","filled flash; removed shadow",NA,NA,NA,NA,NA,NA,NA
"840","MNPV","TAM","DO",24,15,85.9005238633619,"treatment",7378.9,"139",1583,1433,3016,0.408733008985079,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"841","MNPV","TAM","DO",24,16,86.0002325578251,"control",7396.04,"142",1025,1403,2428,0.32828378429538,"change","removed shadow",NA,NA,NA,NA,NA,NA,NA
"842","MNPV","TAM","DO",24,16,86.0002325578251,"treatment",7396.04,"146",1459,1197,2656,0.359111091881602,"change","filled flash",NA,NA,NA,NA,NA,NA,NA
"843","MNPV","TAM","DO",48,1,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"844","MNPV","TAM","DO",48,1,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"845","MNPV","TAM","DO",48,2,85.7021003243211,"control",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"846","MNPV","TAM","DO",48,2,85.7021003243211,"treatment",7344.85,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"847","MNPV","TAM","DO",48,3,85.7028587621207,"control",7344.98,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"848","MNPV","TAM","DO",48,3,85.7028587621207,"treatment",7344.98,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"849","MNPV","TAM","DO",48,4,85.7028587621207,"control",7344.98,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"850","MNPV","TAM","DO",48,4,85.7028587621207,"treatment",7344.98,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
